Player,GP,TOI,Goals,Total_Assists,First_Assists,Second_Assists,Total_Points,IPP,Shots,SH,ixG,iCF,iFF,iSCF,iHDCF,Rush_Attempts,Rebounds_Created,PIM,Total_Penalties,Minor,Major,Misconduct,Penalties_Drawn,Giveaways,Takeaways,Hits,Hits_Taken,Shots_Blocked,TOI_GP,Goals_60,Total_Assists_60,First_Assists_60,Second_Assists_60,Total_Points_60,Shots_60,ixG_60,iCF_60,iFF_60,iSCF_60,iHDCF_60,Rush_Attempts_60,Rebounds_Created_60,PIM_60,Penalties_Drawn_60,Giveaways_60,Takeaways_60,Hits_60,Hits_Taken_60,Shots_Blocked_60,HDCA,CF1,GF1,GF_60,GA_60,HDCF,HDCF1,xGF,xGA,Off_Zone_Starts,Neu_Zone_Starts,Def_Zone_Starts,Off_Zone_Start_Pct,SF_60,SA_60,SF_Pct,HDCF_60,HDCA_60,Def_Zone_Start_Pct
Matt Roy,67,1405.90002441406,2,19,16,3,21,30.8799991607666,153,1.30999994277954,6.88000011444092,276,204,84,17,29,27,28,13,13,0,0,7,49,8,124,131,103,20.9835815429688,0.0900000035762787,0.810000002384186,0.680000007152557,0.129999995231628,0.899999976158142,6.53000020980835,0.28999999165535,11.7799997329712,8.71000003814697,3.57999992370605,0.730000019073486,1.24000000953674,1.14999997615814,1.19000005722046,0.300000011920929,2.08999991416931,0.340000003576279,5.28999996185303,5.59000015258789,4.40000009536743,260,52.1800003051758,52.7099990844727,2.90000009536743,2.59999990463257,306,54.060001373291,75.2300033569336,69.7399978637695,176,252,258,40.5499992370605,34.1399993896484,29.0599994659424,54.0200004577637,13.0600004196167,11.1000003814697,59.4470046082949
Jamie Drysdale,81,1610.69995117188,4,28,15,13,32,42.1100006103516,137,2.92000007629395,7.92999982833862,290,202,85,13,5,21,16,8,8,0,0,14,49,19,40,84,72,19.8851852416992,0.150000005960464,1.03999996185303,0.560000002384186,0.479999989271164,1.19000005722046,5.09999990463257,0.300000011920929,10.8000001907349,7.51999998092651,3.17000007629395,0.479999989271164,0.189999997615814,0.779999971389771,0.600000023841858,0.519999980926514,1.83000004291534,0.709999978542328,1.49000000953674,3.13000011444092,2.6800000667572,320,51.1500015258789,47.2000007629395,2.82999992370605,3.17000007629395,298,48.2200012207031,75.9400024414063,72.9800033569336,262,255,189,58.0900001525879,30.6599998474121,30.8799991607666,49.8199996948242,11.1000003814697,11.9200000762939,41.9068736141907
K'Andre Miller,82,1688.56665039063,7,13,7,6,20,26.3199996948242,102,6.8600001335144,5.42999982833862,221,140,64,13,2,11,24,12,12,0,0,7,37,59,151,97,95,20.5922756195068,0.25,0.46000000834465,0.25,0.209999993443489,0.709999978542328,3.61999988555908,0.189999997615814,7.84999990463257,4.96999979019165,2.26999998092651,0.46000000834465,0.0700000002980232,0.389999985694885,0.850000023841858,0.25,1.30999994277954,2.09999990463257,5.36999988555908,3.45000004768372,3.38000011444092,351,48.5200004577637,54.2900009155273,2.70000004768372,2.26999998092651,317,47.4599990844727,73.879997253418,76.2900009155273,155,300,243,38.939998626709,28.5300006866455,29.9200000762939,48.810001373291,11.2600002288818,12.4700002670288,61.0552763819096
Justin Holl,69,1394.40002441406,3,20,6,14,23,32.3899993896484,64,4.69000005722046,3.50999999046326,128,90,47,11,1,5,41,19,18,1,0,8,56,18,129,207,104,20.2086963653564,0.129999995231628,0.860000014305115,0.259999990463257,0.600000023841858,0.990000009536743,2.75,0.150000005960464,5.51000022888184,3.86999988555908,2.01999998092651,0.469999998807907,0.0399999991059303,0.219999998807907,1.75999999046326,0.340000003576279,2.41000008583069,0.769999980926514,5.55000019073486,8.90999984741211,4.48000001907349,264,47.6199989318848,47.9700012207031,3.05999994277954,3.30999994277954,285,51.9099998474121,64.3300018310547,67.2399978637695,123,245,290,29.7800006866455,29.1299991607666,33.7799987792969,46.310001373291,12.2600002288818,11.3599996566772,70.2179176755448
Matt Grzelcyk,73,1367.65002441406,4,20,9,11,24,32,118,3.39000010490417,4.32999992370605,211,154,54,7,3,4,24,12,12,0,0,4,41,21,40,73,83,18.7349319458008,0.180000007152557,0.879999995231628,0.389999985694885,0.479999989271164,1.04999995231628,5.17999982833862,0.189999997615814,9.26000022888184,6.76000022888184,2.36999988555908,0.310000002384186,0.129999995231628,0.180000007152557,1.04999995231628,0.180000007152557,1.79999995231628,0.920000016689301,1.75,3.20000004768372,3.64000010490417,174,57.5200004577637,60.9799995422363,3.28999996185303,2.10999989509583,270,60.810001373291,67.9599990844727,45.7200012207031,272,298,199,57.75,37.689998626709,24.7399997711182,60.3699989318848,11.8500003814697,7.63000011444092,42.2505307855626
Oliver Kylington,73,1325.53332519531,9,22,8,14,31,35.2299995422363,138,6.51999998092651,7.6100001335144,277,194,85,16,4,12,14,7,7,0,0,8,56,24,40,97,79,18.1579914093018,0.409999996423721,1,0.360000014305115,0.629999995231628,1.39999997615814,6.25,0.340000003576279,12.539999961853,8.77999973297119,3.84999990463257,0.720000028610229,0.180000007152557,0.540000021457672,0.629999995231628,0.360000014305115,2.52999997138977,1.0900000333786,1.80999994277954,4.3899998664856,3.57999992370605,202,55.4799995422363,65.6699981689453,3.98000001907349,2.07999992370605,270,57.2000007629395,68.6500015258789,48.7299995422363,231,242,222,50.9900016784668,34.6300010681152,27.2900009155273,55.9199981689453,12.2200002670288,9.14000034332275,49.0066225165563
Mark Giordano,75,1566,8,27,15,12,35,42.1699981689453,151,5.30000019073486,6.63000011444092,348,221,85,7,5,24,57,23,21,1,1,11,49,19,75,156,139,20.8799991607666,0.310000002384186,1.02999997138977,0.569999992847443,0.46000000834465,1.3400000333786,5.78999996185303,0.25,13.3299999237061,8.47000026702881,3.25999999046326,0.270000010728836,0.189999997615814,0.920000016689301,2.1800000667572,0.419999986886978,1.87999999523163,0.730000019073486,2.86999988555908,5.98000001907349,5.32999992370605,229,53.9099998474121,47.1599998474121,3.1800000667572,3.55999994277954,302,56.8699989318848,75.1399993896484,70.7699966430664,282,276,264,51.6500015258789,30.9200000762939,26.1700000762939,54.1599998474121,11.5699996948242,8.77000045776367,48.3516483516484
Oliver Ekman-Larsson,79,1762.73327636719,5,24,14,10,29,36.7099990844727,168,2.98000001907349,6.92999982833862,352,234,83,9,5,24,48,24,24,0,0,22,42,26,105,118,79,22.3130798339844,0.170000001788139,0.819999992847443,0.479999989271164,0.340000003576279,0.990000009536743,5.71999979019165,0.239999994635582,11.9799995422363,7.96000003814697,2.82999992370605,0.310000002384186,0.170000001788139,0.819999992847443,1.62999999523163,0.75,1.42999994754791,0.879999995231628,3.5699999332428,4.01999998092651,2.69000005722046,336,48.4700012207031,48.7700004577637,2.69000005722046,2.82999992370605,314,48.310001373291,87.8300018310547,88.4300003051758,216,347,350,38.1599998474121,31.5499992370605,34.0400009155273,48.1100006103516,10.6899995803833,11.4399995803833,61.8374558303887
Christopher Tanev,82,1677.25,6,22,11,11,28,32.939998626709,88,6.82000017166138,3.5,180,129,42,4,2,13,22,11,11,0,0,10,57,29,52,204,158,20.4542675018311,0.209999993443489,0.790000021457672,0.389999985694885,0.389999985694885,1,3.15000009536743,0.129999995231628,6.44000005722046,4.6100001335144,1.5,0.140000000596046,0.0700000002980232,0.469999998807907,0.790000021457672,0.360000014305115,2.03999996185303,1.03999996185303,1.86000001430511,7.30000019073486,5.65000009536743,290,48.2000007629395,52.1500015258789,3.03999996185303,2.78999996185303,292,50.1699981689453,76.8300018310547,79.120002746582,229,296,445,33.9799995422363,29.6200008392334,30.7299995422363,49.0800018310547,10.4499998092651,10.3699998855591,66.0237388724036
Hampus Lindholm,71,1597.83337402344,5,22,11,11,27,35.5299987792969,142,3.51999998092651,7.38000011444092,275,201,75,16,5,10,46,22,22,0,0,14,47,35,70,108,92,22.5046939849854,0.189999997615814,0.829999983310699,0.409999996423721,0.409999996423721,1.00999999046326,5.32999992370605,0.280000001192093,10.3299999237061,7.55000019073486,2.8199999332428,0.600000023841858,0.189999997615814,0.379999995231628,1.73000001907349,0.529999971389771,1.75999999046326,1.30999994277954,2.63000011444092,4.05999994277954,3.45000004768372,333,47.9300003051758,51.3499984741211,2.84999990463257,2.70000004768372,285,46.1199989318848,72.6800003051758,80.379997253418,203,246,222,47.7599983215332,30.3400001525879,33.189998626709,47.75,10.6999998092651,12.5,52.2352941176471
Anton Stralman,74,1579.59997558594,8,15,7,8,23,34.3300018310547,95,8.42000007629395,4.07000017166138,181,121,56,13,5,17,12,6,6,0,0,4,28,32,99,75,100,21.3459453582764,0.300000011920929,0.569999992847443,0.270000010728836,0.300000011920929,0.870000004768372,3.60999989509583,0.150000005960464,6.88000011444092,4.59999990463257,2.13000011444092,0.490000009536743,0.189999997615814,0.649999976158142,0.46000000834465,0.150000005960464,1.05999994277954,1.22000002861023,3.75999999046326,2.84999990463257,3.79999995231628,433,38.7099990844727,36.6100006103516,2.53999996185303,4.40999984741211,244,36.0400009155273,55.7099990844727,99.4300003051758,105,276,346,23.2800006866455,23.8199996948242,38.5499992370605,38.189998626709,9.27000045776367,16.4500007629395,76.7184035476718
Andrew Peeke,82,1759.81665039063,2,13,4,9,15,23.0799999237061,72,2.77999997138977,3.25999999046326,167,109,36,7,2,7,60,27,25,2,0,16,31,15,191,113,169,21.4611797332764,0.0700000002980232,0.439999997615814,0.140000000596046,0.310000002384186,0.509999990463257,2.45000004768372,0.109999999403954,5.69000005722046,3.72000002861023,1.23000001907349,0.239999994635582,0.0700000002980232,0.239999994635582,2.04999995231628,0.550000011920929,1.05999994277954,0.509999990463257,6.51000022888184,3.84999990463257,5.76000022888184,389,40.3400001525879,36.7200012207031,2.22000002861023,3.8199999332428,251,39.2200012207031,61.8800010681152,100.120002746582,158,348,387,28.9899997711182,24.5499992370605,38.1199989318848,39.1699981689453,8.5600004196167,13.2600002288818,71.0091743119266
Alexandre Carrier,77,1615.55004882813,3,27,13,14,30,41.0999984741211,95,3.16000008583069,6.21000003814697,188,135,58,16,4,13,50,25,25,0,0,19,39,27,95,205,124,20.9811687469482,0.109999999403954,1,0.479999989271164,0.519999980926514,1.11000001430511,3.52999997138977,0.230000004172325,6.98000001907349,5.01000022888184,2.15000009536743,0.589999973773956,0.150000005960464,0.479999989271164,1.86000001430511,0.709999978542328,1.45000004768372,1,3.52999997138977,7.6100001335144,4.6100001335144,281,43.2200012207031,53.6800003051758,2.71000003814697,2.33999991416931,244,46.4799995422363,64.3899993896484,82.0500030517578,174,296,393,30.6900005340576,26.5900001525879,33.9500007629395,43.9300003051758,9.0600004196167,10.4399995803833,69.3121693121693
Matt Dumba,57,1316.23327636719,7,20,12,8,27,39.1300010681152,116,6.03000020980835,8.13000011444092,251,154,60,15,4,21,47,22,21,1,0,11,26,15,114,62,84,23.0918121337891,0.319999992847443,0.910000026226044,0.550000011920929,0.360000014305115,1.23000001907349,5.28999996185303,0.370000004768372,11.4399995803833,7.01999998092651,2.74000000953674,0.680000007152557,0.180000007152557,0.959999978542328,2.14000010490417,0.5,1.19000005722046,0.680000007152557,5.19999980926514,2.82999992370605,3.82999992370605,203,48.6199989318848,49.6399993896484,3.15000009536743,3.19000005722046,209,50.7299995422363,59.0800018310547,58.7200012207031,159,212,200,44.2900009155273,30.0400009155273,31.6399993896484,48.7099990844727,9.52999973297119,9.25,55.7103064066852
Shayne Gostisbehere,82,1819.94995117188,14,37,16,21,51,57.9500007629395,151,9.27000045776367,8.22000026702881,314,216,88,12,7,16,26,13,13,0,0,21,78,44,60,76,115,22.1945114135742,0.46000000834465,1.22000002861023,0.529999971389771,0.689999997615814,1.67999994754791,4.98000001907349,0.270000010728836,10.3500003814697,7.11999988555908,2.90000009536743,0.400000005960464,0.230000004172325,0.529999971389771,0.860000014305115,0.689999997615814,2.5699999332428,1.45000004768372,1.98000001907349,2.50999999046326,3.78999996185303,372,47.75,46.810001373291,2.90000009536743,3.29999995231628,341,47.8300018310547,86.0299987792969,92.2900009155273,245,332,278,46.8499984741211,28.3899993896484,33.5299987792969,45.8499984741211,11.2399997711182,12.2600002288818,53.1548757170172
Martin Fehervary,79,1552.58337402344,8,9,6,3,17,22.3700008392334,96,8.32999992370605,4.71999979019165,181,126,51,15,5,10,26,13,13,0,0,8,36,14,251,198,117,19.6529541015625,0.310000002384186,0.349999994039536,0.230000004172325,0.119999997317791,0.660000026226044,3.71000003814697,0.180000007152557,6.98999977111816,4.86999988555908,1.97000002861023,0.579999983310699,0.189999997615814,0.389999985694885,1,0.310000002384186,1.38999998569489,0.540000021457672,9.69999980926514,7.65000009536743,4.51999998092651,332,45.5,49.3499984741211,2.94000005722046,3.00999999046326,271,44.939998626709,68.0199966430664,80.9700012207031,211,324,220,48.9599990844727,28.75,32.689998626709,46.7900009155273,10.4700002670288,12.8299999237061,51.0440835266821
Ryan McDonagh,71,1593.44995117188,4,22,9,13,26,41.2700004577637,85,4.71000003814697,5.15999984741211,180,131,57,15,9,6,16,8,8,0,0,7,24,26,96,89,137,22.4429569244385,0.150000005960464,0.829999983310699,0.340000003576279,0.490000009536743,0.980000019073486,3.20000004768372,0.189999997615814,6.78000020980835,4.92999982833862,2.15000009536743,0.560000002384186,0.340000003576279,0.230000004172325,0.600000023841858,0.259999990463257,0.899999976158142,0.980000019073486,3.60999989509583,3.34999990463257,5.15999984741211,323,41.7700004577637,45.3199996948242,2.36999988555908,2.85999989509583,275,45.9900016784668,64.370002746582,83.9499969482422,124,331,331,27.25,23.8400001525879,33.7799987792969,41.3699989318848,10.3500003814697,12.1599998474121,72.7472527472527
Sean Durzi,64,1254.05004882813,3,24,12,12,27,42.189998626709,119,2.51999998092651,6.67000007629395,247,150,101,17,19,24,55,23,20,3,0,17,53,26,74,96,121,19.5945320129395,0.140000000596046,1.14999997615814,0.569999992847443,0.569999992847443,1.28999996185303,5.69000005722046,0.319999992847443,11.8199996948242,7.17999982833862,4.82999992370605,0.810000002384186,0.910000026226044,1.14999997615814,2.63000011444092,0.810000002384186,2.53999996185303,1.24000000953674,3.53999996185303,4.59000015258789,5.78999996185303,269,54.7999992370605,51.2000007629395,3.05999994277954,2.92000007629395,310,53.5400009155273,73.4100036621094,58.9099998474121,200,186,150,57.1399993896484,34.7799987792969,26.75,56.5299987792969,14.8299999237061,12.8699998855591,42.8571428571429
Ben Chiarot,74,1690.81665039063,9,17,11,6,26,39.3899993896484,143,6.28999996185303,5.61999988555908,268,177,82,16,8,20,48,24,24,0,0,6,69,20,157,106,130,22.8488731384277,0.319999992847443,0.600000023841858,0.389999985694885,0.209999993443489,0.920000016689301,5.07000017166138,0.200000002980232,9.51000022888184,6.28000020980835,2.91000008583069,0.569999992847443,0.280000001192093,0.709999978542328,1.70000004768372,0.209999993443489,2.45000004768372,0.709999978542328,5.57000017166138,3.75999999046326,4.6100001335144,409,45.0299987792969,38.3699989318848,2.33999991416931,3.75999999046326,330,44.6500015258789,75.2399978637695,100.930000305176,190,346,345,35.5099983215332,29.7000007629395,36.6599998474121,44.7599983215332,11.710000038147,14.5100002288818,64.4859813084112
Brayden McNabb,69,1359.30004882813,3,15,5,10,18,30.5100002288818,85,3.52999997138977,3.90000009536743,195,133,46,8,5,13,42,18,16,2,0,12,28,37,154,154,179,19.7000007629395,0.129999995231628,0.660000026226044,0.219999998807907,0.439999997615814,0.790000021457672,3.75,0.170000001788139,8.60999965667725,5.86999988555908,2.02999997138977,0.349999994039536,0.219999998807907,0.569999992847443,1.85000002384186,0.529999971389771,1.24000000953674,1.62999999523163,6.80000019073486,6.80000019073486,7.90000009536743,310,44.060001373291,44.0299987792969,2.59999990463257,3.30999994277954,248,44.439998626709,60.5099983215332,71.9899978637695,134,293,281,32.2900009155273,27.9799995422363,32.2200012207031,46.4799995422363,10.9499998092651,13.6800003051758,67.710843373494
Rasmus Dahlin,80,1922.30004882813,13,40,21,19,53,55.2099990844727,171,7.59999990463257,8.39999961853027,322,224,77,14,4,13,68,33,33,0,0,21,51,27,121,128,91,24.0287494659424,0.409999996423721,1.25,0.660000026226044,0.589999973773956,1.64999997615814,5.34000015258789,0.259999990463257,10.0500001907349,6.98999977111816,2.40000009536743,0.439999997615814,0.119999997317791,0.409999996423721,2.11999988555908,0.660000026226044,1.5900000333786,0.839999973773956,3.77999997138977,4,2.83999991416931,392,53.6399993896484,47.2900009155273,3,3.33999991416931,340,46.4500007629395,90.0599975585938,89.0999984741211,385,401,242,61.4000015258789,32.8699989318848,30.1200008392334,52.1800003051758,10.6099996566772,12.2399997711182,38.5964912280702
Dante Fabbro,66,1256.88330078125,3,21,11,10,24,36.9199981689453,88,3.41000008583069,3.9300000667572,189,131,37,2,3,9,24,12,12,0,0,12,35,22,69,126,105,19.0436878204346,0.140000000596046,1,0.529999971389771,0.479999989271164,1.14999997615814,4.19999980926514,0.189999997615814,9.02000045776367,6.25,1.76999998092651,0.100000001490116,0.140000000596046,0.430000007152557,1.14999997615814,0.569999992847443,1.66999995708466,1.04999995231628,3.28999996185303,6.01000022888184,5.01000022888184,207,48.75,50.3899993896484,3.09999990463257,3.05999994277954,217,51.1800003051758,55.1699981689453,53.8400001525879,206,293,163,55.8300018310547,30.2700004577637,31.4099998474121,49.0699996948242,10.3599996566772,9.88000011444092,44.1734417344173
Ryan Lindgren,78,1567.83337402344,4,11,6,5,15,23.4400005340576,73,5.48000001907349,4.40000009536743,154,100,49,12,2,8,48,24,24,0,0,16,32,19,129,145,141,20.1004276275635,0.150000005960464,0.419999986886978,0.230000004172325,0.189999997615814,0.569999992847443,2.78999996185303,0.170000001788139,5.8899998664856,3.82999992370605,1.87999999523163,0.46000000834465,0.0799999982118607,0.310000002384186,1.8400000333786,0.610000014305115,1.22000002861023,0.730000019073486,4.94000005722046,5.55000019073486,5.40000009536743,311,43.5299987792969,51.2000007629395,2.45000004768372,2.32999992370605,279,47.2900009155273,60.4700012207031,76.5100021362305,213,290,329,39.2999992370605,25.6800003051758,31.1900005340576,45.1500015258789,10.6800003051758,11.8999996185303,60.7011070110701
Vladislav Gavrikov,80,1783.30004882813,5,28,13,15,33,37.5,108,4.63000011444092,6.48000001907349,204,145,67,21,5,10,68,32,32,0,0,11,34,22,124,86,138,22.2912502288818,0.170000001788139,0.939999997615814,0.439999997615814,0.5,1.11000001430511,3.63000011444092,0.219999998807907,6.8600001335144,4.88000011444092,2.25,0.709999978542328,0.170000001788139,0.340000003576279,2.28999996185303,0.370000004768372,1.13999998569489,0.740000009536743,4.17000007629395,2.89000010490417,4.6399998664856,409,42.5200004577637,41.9000015258789,2.96000003814697,4.09999990463257,266,39.4099998474121,74.6699981689453,101.360000610352,129,330,394,24.6700000762939,26.6499996185303,37.6800003051758,41.4199981689453,8.94999980926514,13.7600002288818,75.3346080305927
Samuel Girard,67,1449.98327636719,5,23,12,11,28,36.3600006103516,79,6.32999992370605,3.3199999332428,188,116,41,5,1,7,20,10,10,0,0,11,28,21,65,85,90,21.6415424346924,0.209999993443489,0.949999988079071,0.5,0.46000000834465,1.1599999666214,3.26999998092651,0.140000000596046,7.78000020980835,4.80000019073486,1.70000004768372,0.209999993443489,0.0399999991059303,0.28999999165535,0.829999983310699,0.46000000834465,1.1599999666214,0.870000004768372,2.69000005722046,3.51999998092651,3.72000002861023,279,52.8300018310547,53.0999984741211,3.19000005722046,2.80999994277954,254,47.6500015258789,62.189998626709,62.5299987792969,213,266,196,52.0800018310547,32.5699996948242,31.4500007629395,50.8699989318848,10.5100002288818,11.539999961853,47.921760391198
Ryan Pulock,56,1183.58337402344,5,16,7,9,21,33.8699989318848,122,4.09999990463257,5.96999979019165,226,159,53,9,3,13,2,1,1,0,0,5,33,15,86,81,130,21.1354160308838,0.25,0.810000002384186,0.349999994039536,0.46000000834465,1.05999994277954,6.17999982833862,0.300000011920929,11.460000038147,8.0600004196167,2.69000005722046,0.46000000834465,0.150000005960464,0.660000026226044,0.100000001490116,0.25,1.66999995708466,0.759999990463257,4.3600001335144,4.1100001335144,6.59000015258789,224,46.0900001525879,52.0999984741211,3.14000010490417,2.89000010490417,235,51.2000007629395,55.5299987792969,59.3600006103516,142,234,232,37.9700012207031,29.5,33.4099998474121,46.9000015258789,11.9099998474121,11.3599996566772,62.0320855614973
Tyler Myers,82,1802.61669921875,1,17,8,9,18,23.3799991607666,128,0.779999971389771,6.44999980926514,257,173,96,15,3,9,66,25,22,2,1,13,56,32,145,128,148,21.9831295013428,0.0299999993294477,0.569999992847443,0.270000010728836,0.300000011920929,0.600000023841858,4.26000022888184,0.209999993443489,8.55000019073486,5.76000022888184,3.20000004768372,0.5,0.100000001490116,0.300000011920929,2.20000004768372,0.430000007152557,1.86000001430511,1.07000005245209,4.82999992370605,4.26000022888184,4.92999982833862,391,44.7400016784668,43.2599983215332,2.55999994277954,3.35999989509583,293,42.8400001525879,79.9599990844727,101.360000610352,198,348,373,34.6800003051758,28.8600006103516,35.2200012207031,45.0400009155273,9.75,13.0100002288818,65.3239929947461
Esa Lindell,76,1675.43334960938,4,21,13,8,25,38.4599990844727,136,2.94000005722046,4.59000015258789,211,159,61,10,4,12,12,6,6,0,0,10,55,20,111,110,148,22.0451755523682,0.140000000596046,0.75,0.469999998807907,0.28999999165535,0.899999976158142,4.86999988555908,0.159999996423721,7.55999994277954,5.69000005722046,2.1800000667572,0.360000014305115,0.140000000596046,0.430000007152557,0.430000007152557,0.360000014305115,1.97000002861023,0.720000028610229,3.98000001907349,3.94000005722046,5.30000019073486,291,42.189998626709,41.6699981689453,2.32999992370605,3.25999999046326,278,48.8600006103516,68.629997253418,77.7300033569336,254,356,419,37.7400016784668,26.3600006103516,32.5499992370605,44.7400016784668,9.96000003814697,10.4200000762939,62.258543833581
Dmitry Orlov,76,1593.16662597656,12,23,14,9,35,39.7700004577637,127,9.44999980926514,6.51999998092651,238,174,76,17,5,13,44,22,22,0,0,17,44,37,124,66,94,20.962718963623,0.449999988079071,0.870000004768372,0.529999971389771,0.340000003576279,1.32000005245209,4.78000020980835,0.25,8.96000003814697,6.55000019073486,2.85999989509583,0.639999985694885,0.189999997615814,0.490000009536743,1.6599999666214,0.639999985694885,1.6599999666214,1.38999998569489,4.67000007629395,2.49000000953674,3.53999996185303,273,52.1500015258789,57.5200004577637,3.30999994277954,2.45000004768372,263,49.0699996948242,74.879997253418,63.060001373291,147,301,251,36.9300003051758,30.9899997711182,27.3799991607666,53.0999984741211,9.89999961853027,10.2799997329712,63.0653266331658
Nate Schmidt,77,1556.11669921875,4,28,15,13,32,42.6699981689453,117,3.42000007629395,6.44999980926514,257,172,61,10,2,15,10,5,5,0,0,10,66,32,37,76,104,20.2093067169189,0.150000005960464,1.08000004291534,0.579999983310699,0.5,1.23000001907349,4.51000022888184,0.25,9.90999984741211,6.63000011444092,2.34999990463257,0.389999985694885,0.0799999982118607,0.579999983310699,0.389999985694885,0.389999985694885,2.53999996185303,1.23000001907349,1.42999994754791,2.9300000667572,4.01000022888184,328,51.75,52.4500007629395,2.89000010490417,2.61999988555908,327,49.9199981689453,81.4000015258789,73.3000030517578,209,286,173,54.7099990844727,32.6599998474121,32.1199989318848,50.4199981689453,12.6099996566772,12.6499996185303,45.2879581151832
Jake Bean,67,1378.38330078125,7,18,6,12,25,38.4599990844727,91,7.69000005722046,4.82999992370605,210,135,59,9,4,14,26,13,13,0,0,4,23,21,41,71,71,20.5728855133057,0.300000011920929,0.779999971389771,0.259999990463257,0.519999980926514,1.0900000333786,3.96000003814697,0.209999993443489,9.14000034332275,5.88000011444092,2.5699999332428,0.389999985694885,0.170000001788139,0.610000014305115,1.12999999523163,0.170000001788139,1,0.910000026226044,1.77999997138977,3.08999991416931,3.08999991416931,301,48.6699981689453,46.7599983215332,2.82999992370605,3.22000002861023,240,44.3600006103516,56.2299995422363,72.0599975585938,199,286,205,49.2599983215332,28.8600006103516,35.1300010681152,45.0999984741211,10.4499998092651,13.1000003814697,50.7425742574257
Filip Hronek,78,1718.01672363281,5,33,18,15,38,49.3499984741211,133,3.75999999046326,6.92999982833862,280,191,71,13,5,16,36,14,13,0,1,18,46,16,70,97,81,22.0258541107178,0.170000001788139,1.14999997615814,0.629999995231628,0.519999980926514,1.33000004291534,4.6399998664856,0.239999994635582,9.77999973297119,6.67000007629395,2.48000001907349,0.449999988079071,0.170000001788139,0.560000002384186,1.25999999046326,0.629999995231628,1.61000001430511,0.560000002384186,2.44000005722046,3.39000010490417,2.82999992370605,383,46.9099998474121,39.9000015258789,2.69000005722046,4.05000019073486,313,44.9700012207031,80.8000030517578,95.5400009155273,214,299,263,44.8600006103516,28.1100006103516,33.9099998474121,45.3300018310547,10.9300003051758,13.3800001144409,55.1362683438155
Brenden Dillon,79,1487.78332519531,3,17,5,12,20,28.9899997711182,85,3.52999997138977,3.92000007629395,203,130,51,5,4,11,67,26,21,5,0,13,51,16,212,84,108,18.8327007293701,0.119999997317791,0.689999997615814,0.200000002980232,0.479999989271164,0.810000002384186,3.4300000667572,0.159999996423721,8.1899995803833,5.23999977111816,2.05999994277954,0.200000002980232,0.159999996423721,0.439999997615814,2.70000004768372,0.519999980926514,2.05999994277954,0.649999976158142,8.55000019073486,3.39000010490417,4.3600001335144,372,44.689998626709,46.6199989318848,2.77999997138977,3.19000005722046,292,43.9799995422363,72.7699966430664,85.5299987792969,152,259,219,40.9700012207031,29.2000007629395,34.8400001525879,45.5900001525879,11.7799997329712,15,59.0296495956873
Erik Johnson,77,1331.05004882813,8,17,7,10,25,35.7099990844727,139,5.76000022888184,6.13000011444092,260,175,72,12,5,12,24,12,12,0,0,5,29,35,165,77,136,17.2863636016846,0.360000014305115,0.769999980926514,0.319999992847443,0.449999988079071,1.12999999523163,6.26999998092651,0.280000001192093,11.7200002670288,7.8899998664856,3.25,0.540000021457672,0.230000004172325,0.540000021457672,1.08000004291534,0.230000004172325,1.30999994277954,1.58000004291534,7.44000005722046,3.47000002861023,6.13000011444092,339,44.5099983215332,48.6100006103516,3.16000008583069,3.33999991416931,209,38.1399993896484,54.3800010681152,75.4700012207031,148,223,344,30.0799999237061,29.7999992370605,36.4700012207031,44.9700012207031,9.42000007629395,15.2799997329712,69.9186991869919
Dylan DeMelo,76,1405.93334960938,1,12,6,6,13,25,78,1.27999997138977,3.57999992370605,141,98,31,7,3,9,28,14,14,0,0,8,49,17,113,113,108,18.4991226196289,0.0399999991059303,0.509999990463257,0.259999990463257,0.259999990463257,0.550000011920929,3.32999992370605,0.150000005960464,6.01999998092651,4.17999982833862,1.32000005245209,0.300000011920929,0.129999995231628,0.379999995231628,1.19000005722046,0.340000003576279,2.08999991416931,0.730000019073486,4.82000017166138,4.82000017166138,4.6100001335144,322,44.0900001525879,41.5999984741211,2.22000002861023,3.11999988555908,257,44.3899993896484,60.5400009155273,80.0100021362305,126,295,295,29.9300003051758,27.8199996948242,34.5699996948242,44.5999984741211,10.9700002670288,13.7399997711182,70.0712589073634
Timothy Liljegren,61,1000.58331298828,5,18,6,12,23,37.0999984741211,79,6.32999992370605,3.67000007629395,162,110,44,9,5,10,14,7,7,0,0,5,43,19,87,147,60,16.4030055999756,0.300000011920929,1.08000004291534,0.360000014305115,0.720000028610229,1.37999999523163,4.73999977111816,0.219999998807907,9.71000003814697,6.59999990463257,2.64000010490417,0.540000021457672,0.300000011920929,0.600000023841858,0.839999973773956,0.300000011920929,2.57999992370605,1.13999998569489,5.21999979019165,8.8100004196167,3.59999990463257,178,53.6100006103516,54.3899993896484,3.72000002861023,3.11999988555908,239,57.310001373291,52.7999992370605,38.3499984741211,130,211,156,45.4500007629395,33.6399993896484,28.4200000762939,54.2000007629395,14.3299999237061,10.6700000762939,54.5454545454545
